r,completed_steps,s,u,t,kl_to_path,kl_to_target,mean_x1,mean_x2,var_x1,var_x2,mean_guidance,eta,n_steps
12.0,10000.0,1.0,0.08333333333333333,0.08333333333333333,0.0516170933842659,1.0143823623657227,0.0008154736133292317,0.039857346564531326,0.8210047483444214,0.790752112865448,1.7817329168319702,0.0001,120000.0
12.0,15000.0,1.5,0.125,0.125,0.05028515309095383,1.0200538635253906,-0.004109586589038372,0.04874872416257858,0.8152114152908325,0.7817707061767578,1.7792079448699951,0.0001,120000.0
12.0,20000.0,2.0,0.16666666666666666,0.16666666666666666,0.05060751363635063,1.0187392234802246,-0.0044620749540627,0.05301930382847786,0.8174552321434021,0.7716943621635437,1.7776455879211426,0.0001,120000.0
12.0,25000.0,2.5,0.20833333333333334,0.20833333333333334,0.05177243798971176,1.0091887712478638,-0.004258170258253813,0.05828693136572838,0.8281234502792358,0.7691086530685425,1.778372883796692,0.0001,120000.0
12.0,30000.0,3.0,0.25,0.25,0.05091920495033264,0.9939318299293518,-0.0042799534276127815,0.056310515850782394,0.8438993692398071,0.7742511034011841,1.7810137271881104,0.0001,120000.0
12.0,35000.0,3.5,0.2916666666666667,0.2916666666666667,0.051913581788539886,0.9739562273025513,-0.00032276130514219403,0.059129875153303146,0.8676307797431946,0.7811478972434998,1.7849558591842651,0.0001,120000.0
12.0,40000.0,4.0,0.3333333333333333,0.3333333333333333,0.053291067481040955,0.9406822919845581,-0.004059734288603067,0.06467454880475998,0.9076328277587891,0.781308114528656,1.7893036603927612,0.0001,120000.0
12.0,45000.0,4.5,0.375,0.375,0.053358446806669235,0.9005274176597595,-0.0033942488953471184,0.06631869077682495,0.956757128238678,0.7778878808021545,1.794856309890747,0.0001,120000.0
12.0,50000.0,5.0,0.4166666666666667,0.4166666666666667,0.055788565427064896,0.8513667583465576,-0.0035958231892436743,0.060753386467695236,1.0265178680419922,0.777085542678833,1.8035120964050293,0.0001,120000.0
12.0,55000.0,5.5,0.4583333333333333,0.4583333333333333,0.058318063616752625,0.7893792390823364,0.001002395641990006,0.057271238416433334,1.1132044792175293,0.7792485356330872,1.8145936727523804,0.0001,120000.0
12.0,60000.0,6.0,0.5,0.5,0.06121509522199631,0.721243143081665,-0.0015662264777347445,0.06156357377767563,1.2180659770965576,0.7825371623039246,1.8274483680725098,0.0001,120000.0
12.0,65000.0,6.5,0.5416666666666666,0.5416666666666666,0.06442989408969879,0.64155513048172,-0.002266485011205077,0.06415317952632904,1.3567737340927124,0.7752322554588318,1.8428207635879517,0.0001,120000.0
12.0,70000.0,7.0,0.5833333333333334,0.5833333333333334,0.06789600104093552,0.5530008673667908,0.0015645608073100448,0.05603860318660736,1.5252623558044434,0.7819738984107971,1.8645849227905273,0.0001,120000.0
12.0,75000.0,7.5,0.625,0.625,0.07398529350757599,0.46480995416641235,0.0023414879105985165,0.06231306120753288,1.7305601835250854,0.776729166507721,1.887978434562683,0.0001,120000.0
12.0,80000.0,8.0,0.6666666666666666,0.6666666666666666,0.07666714489459991,0.37991753220558167,0.004261292051523924,0.06426779925823212,1.9492344856262207,0.7770340442657471,1.9137099981307983,0.0001,120000.0
12.0,85000.0,8.5,0.7083333333333334,0.7083333333333334,0.08087652176618576,0.3023322522640228,-0.0049682362005114555,0.06184593588113785,2.1992900371551514,0.7742642760276794,1.9432036876678467,0.0001,120000.0
12.0,90000.0,9.0,0.75,0.75,0.08243352174758911,0.23419879376888275,-0.0026471929159015417,0.05631870776414871,2.466421127319336,0.7829326391220093,1.9761680364608765,0.0001,120000.0
12.0,95000.0,9.5,0.7916666666666666,0.7916666666666666,0.08596310019493103,0.17994529008865356,-0.003446141956374049,0.05643371865153313,2.7624402046203613,0.7860413789749146,2.0109875202178955,0.0001,120000.0
12.0,100000.0,10.0,0.8333333333333334,0.8333333333333334,0.08629541099071503,0.13797128200531006,0.00021719245705753565,0.054859813302755356,3.065354585647583,0.7843390703201294,2.045548915863037,0.0001,120000.0
12.0,105000.0,10.5,0.875,0.875,0.08561572432518005,0.10937198251485825,-0.004228741396218538,0.05268430709838867,3.3676681518554688,0.7894822359085083,2.080662965774536,0.0001,120000.0
12.0,110000.0,11.0,0.9166666666666666,0.9166666666666666,0.08172145485877991,0.08996168524026871,-0.005638521630316973,0.05484334006905556,3.6270785331726074,0.7916079759597778,2.110511541366577,0.0001,120000.0
12.0,115000.0,11.5,0.9583333333333334,0.9583333333333334,0.08075656741857529,0.08242915570735931,-0.008900400251150131,0.057161521166563034,3.831983804702759,0.7883335947990417,2.132962703704834,0.0001,120000.0
12.0,120000.0,12.0,1.0,1.0,0.07887118309736252,0.07887118309736252,-0.007636128459125757,0.05797961726784706,4.0104079246521,0.7873731255531311,2.1529541015625,0.0001,120000.0
14.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,140000.0
14.0,5833.0,0.5833,0.041664285714285716,0.041664285714285716,0.05477725714445114,0.9894810914993286,-0.004174291156232357,0.03223012760281563,0.8529314994812012,0.8252362608909607,1.7912122011184692,0.0001,140000.0
14.0,11667.0,1.1667,0.08333571428571429,0.08333571428571429,0.052670668810606,1.0208768844604492,-0.0020479976665228605,0.04600684344768524,0.8163024187088013,0.7879821062088013,1.7802132368087769,0.0001,140000.0
14.0,17500.0,1.75,0.125,0.125,0.05105885863304138,1.0204172134399414,6.891341763548553e-05,0.0525335930287838,0.8147561550140381,0.7769206166267395,1.7780653238296509,0.0001,140000.0
14.0,23333.0,2.3333,0.1666642857142857,0.1666642857142857,0.05070219561457634,1.01411771774292,-0.0017717672744765878,0.05571969971060753,0.8205812573432922,0.7779174447059631,1.7787983417510986,0.0001,140000.0
14.0,29167.0,2.9167,0.2083357142857143,0.2083357142857143,0.050380006432533264,1.0042043924331665,-0.004038977436721325,0.05941205844283104,0.8293910026550293,0.7755261063575745,1.7793387174606323,0.0001,140000.0
14.0,35000.0,3.5,0.25,0.25,0.05226545035839081,0.9885035753250122,-0.006550658959895372,0.05835902318358421,0.8516045808792114,0.7791692018508911,1.782663106918335,0.0001,140000.0
14.0,40833.0,4.0833,0.29166428571428576,0.29166428571428576,0.05130120366811752,0.9713644981384277,-0.005187679082155228,0.05724211782217026,0.8683139085769653,0.7766465544700623,1.7843818664550781,0.0001,140000.0
14.0,46667.0,4.6667000000000005,0.33333571428571435,0.33333571428571435,0.05436784029006958,0.9473915696144104,-0.003332294523715973,0.05935950204730034,0.9010477066040039,0.773845374584198,1.787922739982605,0.0001,140000.0
14.0,52500.0,5.25,0.375,0.375,0.05570479482412338,0.9103964567184448,0.0007738625863566995,0.05835871025919914,0.9491318464279175,0.7758786678314209,1.7940877676010132,0.0001,140000.0
14.0,58333.0,5.8333,0.41666428571428576,0.41666428571428576,0.055523477494716644,0.8487753868103027,-0.000955120543949306,0.058802567422389984,1.029733419418335,0.7796317934989929,1.8044015169143677,0.0001,140000.0
14.0,64167.0,6.4167000000000005,0.45833571428571435,0.45833571428571435,0.05748317390680313,0.7805546522140503,-0.0014828253770247102,0.062328338623046875,1.1249960660934448,0.7762346863746643,1.8152618408203125,0.0001,140000.0
14.0,70000.0,7.0,0.5,0.5,0.06010724604129791,0.7149310111999512,0.002274368889629841,0.06071225926280022,1.2264394760131836,0.7751892805099487,1.8274624347686768,0.0001,140000.0
14.0,75833.0,7.5833,0.5416642857142857,0.5416642857142857,0.06494646519422531,0.6343096494674683,0.00019146056729368865,0.059702396392822266,1.3664506673812866,0.7772165536880493,1.8445920944213867,0.0001,140000.0
14.0,81667.0,8.1667,0.5833357142857143,0.5833357142857143,0.06660956889390945,0.5412604808807373,0.002318531507626176,0.05602021515369415,1.54771089553833,0.7764905691146851,1.8664538860321045,0.0001,140000.0
14.0,87500.0,8.75,0.625,0.625,0.07105540484189987,0.45796796679496765,0.0026911660097539425,0.05510910972952843,1.7425001859664917,0.7859723567962646,1.8910712003707886,0.0001,140000.0
14.0,93333.0,9.333300000000001,0.6666642857142858,0.6666642857142858,0.07541421055793762,0.36892032623291016,-1.2588347999553662e-05,0.05692680925130844,1.9853912591934204,0.7868005633354187,1.9200936555862427,0.0001,140000.0
14.0,99167.0,9.9167,0.7083357142857143,0.7083357142857143,0.07577693462371826,0.2854703366756439,-0.00348128704354167,0.06302402913570404,2.2586371898651123,0.7759286165237427,1.9503793716430664,0.0001,140000.0
14.0,105000.0,10.5,0.75,0.75,0.07970763742923737,0.22120574116706848,-0.0015408465405926108,0.058347366750240326,2.539421558380127,0.7852596044540405,1.9845547676086426,0.0001,140000.0
14.0,110833.0,11.083300000000001,0.7916642857142858,0.7916642857142858,0.08119793236255646,0.16672320663928986,-0.0026152278296649456,0.0577421560883522,2.8496603965759277,0.7811102867126465,2.0199623107910156,0.0001,140000.0
14.0,116667.0,11.6667,0.8333357142857143,0.8333357142857143,0.08225826174020767,0.12943024933338165,0.0005670550162903965,0.05892615020275116,3.1330227851867676,0.7818697094917297,2.0527727603912354,0.0001,140000.0
14.0,122500.0,12.25,0.875,0.875,0.08165000379085541,0.10329511761665344,-0.002479389077052474,0.056517694145441055,3.41355037689209,0.7832471132278442,2.085167646408081,0.0001,140000.0
14.0,128333.0,12.833300000000001,0.9166642857142858,0.9166642857142858,0.0813182145357132,0.08860446512699127,-0.007730863522738218,0.05568298324942589,3.677032709121704,0.7922601699829102,2.1164402961730957,0.0001,140000.0
14.0,134167.0,13.4167,0.9583357142857143,0.9583357142857143,0.08122901618480682,0.082587331533432,-0.0040615699253976345,0.05546502768993378,3.89204478263855,0.790076494216919,2.1402182579040527,0.0001,140000.0
14.0,140000.0,14.0,1.0,1.0,0.08095254749059677,0.08095254749059677,-0.0016589616425335407,0.05445747449994087,4.03973388671875,0.797809362411499,2.1574199199676514,0.0001,140000.0
16.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,160000.0
16.0,6667.0,0.6667000000000001,0.041668750000000004,0.041668750000000004,0.05471491068601608,1.0007169246673584,0.002213114872574806,0.029422098770737648,0.8403496146202087,0.8145610094070435,1.7883446216583252,0.0001,160000.0
16.0,13333.0,1.3333000000000002,0.08333125000000001,0.08333125000000001,0.050508081912994385,1.0220048427581787,-0.003900269977748394,0.049694355577230453,0.8107210397720337,0.7901079654693604,1.7797894477844238,0.0001,160000.0
16.0,20000.0,2.0,0.125,0.125,0.05185896158218384,1.0250012874603271,-0.004045414738357067,0.053752850741147995,0.8093189597129822,0.7755957841873169,1.7771977186203003,0.0001,160000.0
16.0,26667.0,2.6667,0.16666875,0.16666875,0.05168633908033371,1.0153206586837769,7.400252798106521e-05,0.05794860050082207,0.8205302357673645,0.781291663646698,1.7791671752929688,0.0001,160000.0
16.0,33333.0,3.3333000000000004,0.20833125000000002,0.20833125000000002,0.05085058882832527,1.004023551940918,0.0022022181656211615,0.05408602952957153,0.8320146203041077,0.7728134989738464,1.7796545028686523,0.0001,160000.0
